invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2023-0192,2023-05-24,5,2023-06-04,Net 11,11,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2470.67,7.0,172.95,35821.68,2023-06-19,1,5.0
INV-2022-0256,2022-12-10,12,2023-01-15,Net 36,36,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2633.46,8.25,217.26,14523.7,2023-01-15,0,5.0
INV-2022-0218,2022-08-10,8,2022-08-16,Net 6,6,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,7489.35,9.0,674.04,31786.71,2022-08-16,0,5.0
INV-2022-0182,2022-10-06,10,2022-11-21,Net 46,46,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,19390.02,8.5,1648.15,31934.99,2022-11-21,0,5.0
INV-2022-0107,2022-08-11,8,2022-09-23,Net 43,43,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,10004.8,7.0,700.34,10466.23,2022-09-23,0,5.0
INV-2023-0034,2023-03-12,3,2023-04-29,Net 48,48,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,44429.71,9.0,3998.67,46635.13,2023-04-29,0,5.0
INV-2024-0195,2024-09-17,9,2024-09-30,Net 13,13,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28312.26,8.0,2264.98,34236.35,2024-09-30,0,5.0
INV-2023-0069,2023-08-24,8,2023-10-19,Net 56,56,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,34596.12,8.25,2854.18,48909.6,2023-10-19,0,5.0
INV-2024-0056,2024-08-30,8,2024-08-31,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,48403.27,9.0,4356.29,47213.43,2024-09-12,1,5.0
INV-2024-0226,2024-12-02,12,2025-01-29,Net 58,58,USD,V056,Global Works Group,"7141 Innovation Rd, Houston, FL 18512",billing@global-works.com,EI-9112074,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,26541.08,8.5,2255.99,53293.72,2025-01-29,0,5.0
INV-2024-0043,2023-12-26,12,2024-02-23,Net 59,59,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,23829.76,7.0,1668.08,51207.3,2024-03-30,1,5.0
INV-2023-0076,2023-08-07,8,2023-08-24,Net 17,17,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,10367.6,8.0,829.41,9759.02,2023-09-19,1,5.0
INV-2024-0007,2023-06-30,6,2023-09-15,Net 77,77,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,36401.71,7.5,2730.13,47548.8,2023-10-26,1,5.0
INV-2023-0107,2023-06-05,6,2023-08-17,Net 73,73,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,10749.33,6.25,671.83,14802.48,2023-09-23,1,5.0
INV-2023-0085,2023-04-04,4,2023-05-07,Net 33,33,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,17470.53,6.25,1091.91,14325.9,2023-06-06,1,5.0
INV-2022-0081,2022-05-11,5,2022-06-04,Net 24,24,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,12390.86,7.0,867.36,389.05,2022-06-04,0,5.0
INV-2024-0016,2024-07-09,7,2024-08-10,Net 32,32,USD,V024,Nexus Marketing Group,"6719 Innovation Rd, Atlanta, GA 62224",billing@nexus-marketing.com,CM-6304509,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,43892.38,7.0,3072.47,55394.7,2024-09-16,1,5.0
INV-2022-0252,2023-09-04,9,2023-09-15,Net 11,11,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,18918.07,6.25,1182.38,12577.95,2023-09-19,1,5.0
INV-2022-0234,2022-11-14,11,2022-11-29,Net 15,15,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,29364.83,9.0,2642.83,36777.12,2022-11-29,0,5.0
INV-2024-0032,2024-02-16,2,2024-03-17,Net 30,30,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,25210.35,8.0,2016.83,27317.7,2024-04-05,1,5.0
INV-2024-0026,2024-09-11,9,2024-11-11,Net 61,61,USD,V090,Apex Medical LLC,"3729 Industrial Dr, New York, TX 29250",billing@apex-medical.com,UD-7247794,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,48096.76,7.0,3366.77,42985.37,2024-11-11,0,5.0
INV-2024-0184,2024-09-30,9,2024-10-31,Net 31,31,USD,V003,Global Logistics LLC,"9032 Venture Blvd, San Francisco, GA 11150",billing@global-logistics.com,IL-7095929,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,45522.65,6.25,2845.17,1.0,2024-11-12,1,5.0
INV-2023-0062,2022-07-29,7,2022-10-27,Net 90,90,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,21967.87,9.0,1977.11,5849.73,2022-10-27,0,5.0
INV-2024-0080,2024-05-15,5,2024-07-04,Net 50,50,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47079.12,9.0,4237.12,41765.39,2024-07-04,0,5.0
INV-2022-0210,2022-11-30,11,2023-01-20,Net 51,51,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3037.54,7.0,212.63,35185.59,2023-02-05,1,5.0
INV-2022-0170,2022-10-03,10,2022-12-02,Net 60,60,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,18170.63,8.0,1453.65,25517.28,2023-01-12,1,5.0
INV-2023-0035,2023-01-29,1,2023-03-21,Net 51,51,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,14949.6,7.0,1046.47,14661.33,2023-04-10,1,5.0
INV-2022-0103,2022-09-09,9,2022-10-24,Net 45,45,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,26802.16,7.0,1876.15,13751.14,2022-10-24,0,5.0
INV-2022-0236,2022-10-06,10,2022-12-05,Net 60,60,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,44948.78,8.0,3595.9,48711.31,2022-12-19,1,5.0
INV-2022-0161,2022-07-26,7,2022-09-09,Net 45,45,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,33503.21,8.25,2764.01,71765.61,2022-10-15,1,5.0
INV-2023-0094,2023-05-21,5,2023-06-17,Net 27,27,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,48875.55,9.0,4398.8,48358.47,2023-07-04,1,5.0
INV-2022-0013,2022-01-21,1,2022-03-22,Net 60,60,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,8080.65,7.5,606.05,14412.87,2022-03-22,0,5.0
INV-2023-0144,2023-10-31,10,2023-12-13,Net 43,43,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,38602.46,8.0,3088.2,37888.07,2023-12-13,0,5.0
INV-2022-0040,2021-11-24,11,2021-12-27,Net 33,33,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,32599.0,8.5,2770.91,30255.61,2021-12-27,0,5.0
INV-2023-0222,2024-01-15,1,2024-02-17,Net 33,33,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,16728.22,7.5,1254.62,19174.32,2024-02-17,0,5.0
INV-2023-0174,2023-07-08,7,2023-09-12,Net 66,66,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,27997.12,7.5,2099.78,59332.43,2023-09-12,0,5.0
INV-2022-0098,2022-04-01,4,2022-04-09,Net 8,8,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,4671.09,9.0,420.4,1.0,2022-04-09,0,5.0
INV-2024-0277,2025-07-12,7,2025-08-18,Net 37,37,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,8692.24,9.0,782.3,1.0,2025-08-18,0,5.0
INV-2024-0238,2024-12-28,12,2025-02-15,Net 49,49,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10226.1,6.25,639.13,23157.59,2025-02-15,0,5.0
INV-2024-0163,2024-07-11,7,2024-07-30,Net 19,19,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,35364.6,7.0,2475.52,27535.19,2024-07-30,0,5.0
INV-2022-0055,2022-03-02,3,2022-04-10,Net 39,39,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,13621.52,7.0,953.51,5169.23,2022-04-10,0,5.0
INV-2023-0028,2022-11-08,11,2022-11-23,Net 15,15,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,36441.2,6.25,2277.57,37187.06,2022-11-23,0,5.0
INV-2023-0155,2023-11-11,11,2023-12-28,Net 47,47,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,28438.62,8.0,2275.09,15045.52,2024-01-31,1,5.0
INV-2024-0094,2024-06-27,6,2024-07-30,Net 33,33,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,29342.96,7.5,2200.72,46828.85,2024-07-30,0,5.0
INV-2022-0095,2022-07-04,7,2022-07-25,Net 21,21,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,9597.34,8.25,791.78,10191.18,2022-07-25,0,5.0
INV-2024-0150,2024-08-06,8,2024-08-07,Net 1,1,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,24744.4,7.0,1732.11,1.0,2024-09-12,1,5.0
INV-2022-0174,2022-08-12,8,2022-09-01,Net 20,20,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,13245.21,8.0,1059.62,1.0,2022-09-13,1,5.0
INV-2024-0051,2024-03-03,3,2024-04-20,Net 48,48,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,14199.33,8.25,1171.44,31582.66,2024-05-20,1,5.0
INV-2022-0166,2023-01-22,1,2023-04-09,Net 77,77,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,14750.04,7.0,1032.5,54378.34,2023-04-09,0,5.0
INV-2024-0073,2024-02-27,2,2024-04-25,Net 58,58,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42684.51,8.5,3628.18,62260.25,2024-05-12,1,5.0
INV-2022-0119,2022-05-13,5,2022-07-06,Net 54,54,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,24508.39,7.0,1715.59,30965.23,2022-07-06,0,5.0
INV-2022-0071,2022-03-12,3,2022-05-10,Net 59,59,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,30902.22,8.5,2626.69,28283.63,2022-05-10,0,5.0
INV-2024-0079,2024-07-08,7,2024-09-23,Net 77,77,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,4207.34,6.25,262.96,3892.66,2024-09-23,0,5.0
INV-2022-0230,2023-03-28,3,2023-05-26,Net 59,59,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,10150.43,8.5,862.79,10157.48,2023-05-26,0,5.0
INV-2024-0074,2024-07-18,7,2024-08-27,Net 40,40,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,29051.99,7.5,2178.9,54910.0,2024-08-27,0,5.0
INV-2022-0155,2022-08-06,8,2022-10-18,Net 73,73,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41791.12,8.25,3447.77,56501.11,2022-10-18,0,5.0
INV-2023-0011,2023-03-16,3,2023-04-30,Net 45,45,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,42277.68,7.0,2959.44,54443.35,2023-06-06,1,5.0
INV-2024-0123,2024-09-22,9,2024-12-18,Net 87,87,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,43109.55,8.25,3556.54,51803.6,2024-12-18,0,5.0
INV-2023-0088,2023-04-01,4,2023-05-26,Net 55,55,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,11952.2,9.0,1075.7,1.0,2023-05-26,0,5.0
INV-2024-0126,2024-04-15,4,2024-04-24,Net 9,9,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,26073.07,8.25,2151.03,17403.16,2024-04-24,0,5.0
INV-2024-0251,2024-09-17,9,2024-10-10,Net 23,23,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,34416.14,8.5,2925.37,36122.85,2024-11-02,1,5.0
INV-2023-0086,2023-04-28,4,2023-06-27,Net 60,60,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5234.21,7.0,366.39,12260.87,2023-07-05,1,5.0
INV-2024-0139,2024-09-17,9,2024-10-02,Net 15,15,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,30712.97,8.5,2610.6,33239.29,2024-10-21,1,5.0
INV-2024-0212,2024-09-16,9,2024-10-21,Net 35,35,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,28181.3,7.0,1972.69,27823.26,2024-10-21,0,5.0
INV-2024-0180,2025-01-30,1,2025-03-19,Net 48,48,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,48202.42,8.25,3976.7,57086.0,2025-03-19,0,5.0
INV-2023-0130,2023-06-20,6,2023-08-09,Net 50,50,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,20007.46,7.0,1400.52,19286.62,2023-08-09,0,5.0
INV-2024-0245,2024-09-28,9,2024-11-16,Net 49,49,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,37435.89,6.25,2339.74,22588.71,2024-11-16,0,5.0
INV-2022-0091,2022-05-26,5,2022-06-08,Net 13,13,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,45012.82,8.25,3713.56,47666.45,2022-06-23,1,5.0
INV-2022-0068,2021-12-01,12,2022-01-13,Net 43,43,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,15397.83,8.0,1231.83,9767.58,2022-01-13,0,5.0
INV-2023-0131,2023-07-05,7,2023-09-01,Net 58,58,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,34941.85,8.25,2882.7,32729.92,2023-09-30,1,5.0
INV-2024-0086,2024-06-08,6,2024-08-07,Net 60,60,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,7823.94,7.5,586.8,1.0,2024-08-07,0,5.0
INV-2024-0208,2024-11-13,11,2024-12-05,Net 22,22,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,17422.36,9.0,1568.01,13564.37,2024-12-05,0,5.0
INV-2023-0060,2023-03-31,3,2023-05-02,Net 32,32,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,2204.35,8.0,176.35,1761.79,2023-05-02,0,5.0
INV-2023-0019,2023-03-04,3,2023-05-14,Net 71,71,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,27148.97,8.5,2307.66,24833.13,2023-05-14,0,5.0
INV-2023-0217,2024-04-18,4,2024-06-18,Net 61,61,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,7117.93,8.5,605.02,13574.89,2024-07-27,1,5.0
INV-2022-0042,2022-03-02,3,2022-04-02,Net 31,31,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,46939.97,8.0,3755.2,32987.57,2022-04-02,0,5.0
INV-2022-0167,2022-10-09,10,2022-12-06,Net 58,58,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,38383.16,7.5,2878.74,79097.71,2022-12-21,1,5.0
INV-2024-0272,2024-11-06,11,2024-12-23,Net 47,47,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,20256.74,8.5,1721.82,8425.29,2025-01-04,1,5.0
INV-2023-0210,2023-10-21,10,2023-12-11,Net 51,51,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,2826.13,8.0,226.09,1419.39,2023-12-11,0,5.0
INV-2023-0079,2023-02-28,2,2023-04-01,Net 32,32,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,31629.21,6.25,1976.83,56730.06,2023-04-01,0,5.0
INV-2022-0185,2022-09-21,9,2022-10-31,Net 40,40,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,27357.38,6.25,1709.84,37883.34,2022-12-11,1,5.0
INV-2024-0225,2024-08-23,8,2024-10-24,Net 62,62,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,7100.55,7.0,497.04,19231.39,2024-10-24,0,5.0
INV-2024-0037,2023-06-04,6,2023-09-02,Net 90,90,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,11904.14,7.0,833.29,34163.07,2023-09-02,0,5.0
INV-2022-0239,2023-03-26,3,2023-05-18,Net 53,53,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,20299.16,7.5,1522.44,65367.63,2023-05-18,0,5.0
INV-2023-0199,2023-07-13,7,2023-08-09,Net 27,27,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,1324.69,8.5,112.6,5140.49,2023-08-09,0,5.0
