invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2023-0181,2023-06-16,6,2023-09-14,Net 90,90,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",44,46475.99,6.25,2904.75,1593843.69,2023-09-14,0,0.1
INV-2022-0247,2025-12-31,12,2026-01-01,Net 1,1,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4113.68,7.5,308.53,259117.7,2026-01-01,0,0.1
INV-2022-0084,2021-01-01,1,2021-02-19,Net 49,49,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",45,37594.26,8.0,3007.54,6818.79,2021-02-19,0,0.1
INV-2023-0209,2025-12-31,12,2026-01-01,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,9898.83,6.25,618.68,1.0,2026-01-01,0,0.1
INV-2023-0063,2025-12-31,12,2026-01-01,Net 1,1,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,37085.03,7.5,2781.38,238887.86,2026-01-01,0,0.1
INV-2022-0184,2025-12-31,12,2026-01-01,Net 1,1,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38772.58,8.5,3295.67,1364871.32,2026-02-04,1,0.1
INV-2024-0233,2021-01-01,1,2021-01-02,Net 1,1,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,40499.36,7.0,2834.96,197239.94,2021-01-02,0,0.1
INV-2022-0209,2021-01-01,1,2021-01-02,Net 1,1,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,44381.88,6.25,2773.87,265666.07,2021-01-02,0,0.1
INV-2022-0139,2021-01-01,1,2021-04-01,Net 90,90,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43008.69,9.0,3870.78,1.0,2021-04-07,1,0.1
INV-2023-0182,2025-12-31,12,2026-03-31,Net 90,90,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49598.52,8.5,4215.87,1.0,2026-04-24,1,0.1
INV-2023-0059,2025-12-31,12,2026-01-01,Net 1,1,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,21693.68,6.25,1355.86,79974.68,2026-01-01,0,0.1
INV-2023-0215,2021-01-01,1,2021-01-02,Net 1,1,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,45312.3,8.25,3738.26,64193.39,2021-01-02,0,0.1
INV-2023-0194,2025-12-31,12,2026-01-01,Net 1,1,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47693.44,7.0,3338.54,504355.58,2026-01-18,1,0.1
INV-2022-0046,2024-01-22,1,2024-04-21,Net 90,90,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,39266.49,8.5,3337.65,1.0,2024-04-21,0,0.1
INV-2024-0132,2025-12-31,12,2026-03-31,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1527.52,7.0,106.93,468993.81,2026-04-21,1,0.1
INV-2024-0244,2021-01-01,1,2021-01-02,Net 1,1,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,9007.89,6.25,562.99,417287.52,2021-01-18,1,0.1
INV-2023-0204,2025-12-31,12,2026-01-01,Net 1,1,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11008.14,8.0,880.65,249976.8,2026-01-01,0,0.1
INV-2024-0196,2025-12-31,12,2026-03-31,Net 90,90,USD,V074,Summit Systems LLC,"5688 Commerce Blvd, Miami, TX 56163",billing@summit-systems.com,IQ-3412149,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,1211.87,7.5,90.89,265195.6,2026-03-31,0,0.1
INV-2023-0113,2022-07-31,7,2022-10-29,Net 90,90,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,25433.57,7.0,1780.35,1.0,2022-11-02,1,0.1
INV-2022-0154,2025-12-31,12,2026-03-31,Net 90,90,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8414.05,7.5,631.05,1.0,2026-03-31,0,0.1
INV-2022-0240,2021-11-16,11,2022-02-14,Net 90,90,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25415.58,8.5,2160.32,1.0,2022-02-14,0,0.1
INV-2023-0188,2025-12-31,12,2026-03-31,Net 90,90,USD,V084,Bright Medical LLC,"7183 Tech Park Way, Los Angeles, AZ 27771",billing@bright-medical.com,XQ-6499593,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,27578.74,8.5,2344.19,1.0,2026-03-31,0,0.1
INV-2023-0192,2025-12-31,12,2026-03-31,Net 90,90,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,2470.67,7.0,172.95,1.0,2026-04-15,1,0.1
INV-2022-0256,2021-01-01,1,2021-01-02,Net 1,1,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2633.46,8.25,217.26,372107.67,2021-01-02,0,0.1
INV-2022-0218,2021-01-01,1,2021-04-01,Net 90,90,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7489.35,9.0,674.04,2182443.61,2021-04-01,0,0.1
INV-2022-0182,2025-12-31,12,2026-01-01,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,19390.02,8.5,1648.15,351670.92,2026-01-01,0,0.1
INV-2022-0107,2021-01-01,1,2021-01-02,Net 1,1,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10004.8,7.0,700.34,1.0,2021-01-02,0,0.1
INV-2023-0034,2025-12-31,12,2026-03-31,Net 90,90,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,44429.71,9.0,3998.67,422904.08,2026-03-31,0,0.1
INV-2024-0195,2025-12-31,12,2026-03-31,Net 90,90,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28312.26,8.0,2264.98,1.0,2026-03-31,0,0.1
INV-2023-0069,2025-12-31,12,2026-01-01,Net 1,1,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34596.12,8.25,2854.18,1.0,2026-01-01,0,0.1
INV-2024-0056,2025-12-31,12,2026-01-01,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,48403.27,9.0,4356.29,59041.32,2026-01-13,1,0.1
INV-2024-0226,2025-01-07,1,2025-01-08,Net 1,1,USD,V056,Global Works Group,"7141 Innovation Rd, Houston, FL 18512",billing@global-works.com,EI-9112074,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,26541.08,8.5,2255.99,635548.56,2025-01-08,0,0.1
INV-2024-0043,2021-01-01,1,2021-01-02,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,23829.76,7.0,1668.08,368762.92,2021-02-07,1,0.1
INV-2023-0076,2025-12-31,12,2026-03-31,Net 90,90,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10367.6,8.0,829.41,1.0,2026-04-26,1,0.1
INV-2024-0007,2021-01-01,1,2021-04-01,Net 90,90,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,36401.71,7.5,2730.13,338733.09,2021-05-12,1,0.1
INV-2023-0107,2025-12-31,12,2026-03-31,Net 90,90,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",49,10749.33,6.25,671.83,495419.54,2026-05-07,1,0.1
INV-2023-0085,2021-01-01,1,2021-04-01,Net 90,90,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17470.53,6.25,1091.91,102708.02,2021-05-01,1,0.1
INV-2022-0081,2025-12-31,12,2026-03-31,Net 90,90,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,12390.86,7.0,867.36,1.0,2026-03-31,0,0.1
INV-2024-0016,2023-02-26,2,2023-04-16,Net 49,49,USD,V024,Nexus Marketing Group,"6719 Innovation Rd, Atlanta, GA 62224",billing@nexus-marketing.com,CM-6304509,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43892.38,7.0,3072.47,1.0,2023-05-23,1,0.1
INV-2022-0252,2021-01-01,1,2021-01-02,Net 1,1,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,18918.07,6.25,1182.38,1.0,2021-01-06,1,0.1
INV-2022-0234,2025-12-31,12,2026-03-31,Net 90,90,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,29364.83,9.0,2642.83,1.0,2026-03-31,0,0.1
INV-2024-0032,2025-10-12,10,2026-01-10,Net 90,90,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25210.35,8.0,2016.83,2141434.82,2026-01-29,1,0.1
INV-2024-0026,2025-12-31,12,2026-03-31,Net 90,90,USD,V090,Apex Medical LLC,"3729 Industrial Dr, New York, TX 29250",billing@apex-medical.com,UD-7247794,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48096.76,7.0,3366.77,161925.89,2026-03-31,0,0.1
INV-2024-0184,2025-12-31,12,2026-01-01,Net 1,1,USD,V003,Global Logistics LLC,"9032 Venture Blvd, San Francisco, GA 11150",billing@global-logistics.com,IL-7095929,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,45522.65,6.25,2845.17,717466.03,2026-01-13,1,0.1
INV-2023-0062,2021-01-01,1,2021-01-02,Net 1,1,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,21967.87,9.0,1977.11,1424829.17,2021-01-02,0,0.1
INV-2024-0080,2021-01-01,1,2021-04-01,Net 90,90,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47079.12,9.0,4237.12,865075.85,2021-04-01,0,0.1
INV-2022-0210,2021-01-01,1,2021-04-01,Net 90,90,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3037.54,7.0,212.63,1126376.8,2021-04-17,1,0.1
INV-2022-0170,2025-06-10,6,2025-06-11,Net 1,1,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,18170.63,8.0,1453.65,698434.52,2025-07-22,1,0.1
INV-2023-0035,2025-12-31,12,2026-03-31,Net 90,90,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",48,14949.6,7.0,1046.47,1.0,2026-04-20,1,0.1
INV-2022-0103,2025-12-31,12,2026-01-01,Net 1,1,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,26802.16,7.0,1876.15,1.0,2026-01-01,0,0.1
INV-2022-0236,2021-01-01,1,2021-04-01,Net 90,90,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,44948.78,8.0,3595.9,1.0,2021-04-15,1,0.1
INV-2022-0161,2025-12-31,12,2026-01-01,Net 1,1,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33503.21,8.25,2764.01,364479.24,2026-02-06,1,0.1
INV-2023-0094,2025-12-31,12,2026-01-14,Net 14,14,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48875.55,9.0,4398.8,1.0,2026-01-31,1,0.1
INV-2022-0013,2021-01-01,1,2021-04-01,Net 90,90,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8080.65,7.5,606.05,1.0,2021-04-01,0,0.1
INV-2023-0144,2023-03-16,3,2023-06-14,Net 90,90,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,38602.46,8.0,3088.2,1.0,2023-06-14,0,0.1
INV-2022-0040,2021-01-01,1,2021-01-02,Net 1,1,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,32599.0,8.5,2770.91,1.0,2021-01-02,0,0.1
INV-2023-0222,2025-12-31,12,2026-01-01,Net 1,1,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16728.22,7.5,1254.62,274731.05,2026-01-01,0,0.1
INV-2023-0174,2021-01-01,1,2021-02-28,Net 58,58,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,27997.12,7.5,2099.78,135108.75,2021-02-28,0,0.1
INV-2022-0098,2025-12-31,12,2026-01-01,Net 1,1,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4671.09,9.0,420.4,1052114.04,2026-01-01,0,0.1
INV-2024-0277,2025-07-14,7,2025-07-15,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8692.24,9.0,782.3,842198.25,2025-07-15,0,0.1
INV-2024-0238,2025-12-31,12,2026-01-01,Net 1,1,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10226.1,6.25,639.13,1.0,2026-01-01,0,0.1
INV-2024-0163,2025-12-31,12,2026-01-07,Net 7,7,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,35364.6,7.0,2475.52,1.0,2026-01-07,0,0.1
INV-2022-0055,2024-08-25,8,2024-11-23,Net 90,90,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13621.52,7.0,953.51,31927.02,2024-11-23,0,0.1
INV-2023-0028,2025-03-11,3,2025-03-12,Net 1,1,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,36441.2,6.25,2277.57,1.0,2025-03-12,0,0.1
INV-2023-0155,2021-01-01,1,2021-04-01,Net 90,90,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28438.62,8.0,2275.09,1.0,2021-05-05,1,0.1
INV-2024-0094,2025-12-31,12,2026-03-31,Net 90,90,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,29342.96,7.5,2200.72,605416.32,2026-03-31,0,0.1
INV-2022-0095,2025-12-31,12,2026-01-01,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,9597.34,8.25,791.78,203246.7,2026-01-01,0,0.1
INV-2024-0150,2025-12-31,12,2026-03-31,Net 90,90,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24744.4,7.0,1732.11,431086.59,2026-05-06,1,0.1
INV-2022-0174,2021-01-01,1,2021-04-01,Net 90,90,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,13245.21,8.0,1059.62,1.0,2021-04-13,1,0.1
INV-2024-0051,2021-01-01,1,2021-01-17,Net 16,16,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,14199.33,8.25,1171.44,45801.12,2021-02-16,1,0.1
INV-2022-0166,2021-01-01,1,2021-01-02,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,14750.04,7.0,1032.5,69826.69,2021-01-02,0,0.1
INV-2024-0073,2021-01-01,1,2021-04-01,Net 90,90,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42684.51,8.5,3628.18,1.0,2021-04-18,1,0.1
INV-2022-0119,2025-11-14,11,2025-11-15,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24508.39,7.0,1715.59,1.0,2025-11-15,0,0.1
INV-2022-0071,2025-12-31,12,2026-03-31,Net 90,90,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30902.22,8.5,2626.69,1074305.26,2026-03-31,0,0.1
INV-2024-0079,2022-04-28,4,2022-07-27,Net 90,90,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4207.34,6.25,262.96,1.0,2022-07-27,0,0.1
INV-2022-0230,2025-12-31,12,2026-03-31,Net 90,90,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,10150.43,8.5,862.79,1818327.81,2026-03-31,0,0.1
INV-2024-0074,2021-01-01,1,2021-04-01,Net 90,90,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,29051.99,7.5,2178.9,1.0,2021-04-01,0,0.1
INV-2022-0155,2021-01-01,1,2021-01-02,Net 1,1,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41791.12,8.25,3447.77,226180.46,2021-01-02,0,0.1
INV-2023-0011,2021-01-01,1,2021-01-02,Net 1,1,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42277.68,7.0,2959.44,1.0,2021-02-08,1,0.1
INV-2024-0123,2021-01-01,1,2021-01-02,Net 1,1,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,43109.55,8.25,3556.54,318333.44,2021-01-02,0,0.1
INV-2023-0088,2021-01-01,1,2021-04-01,Net 90,90,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11952.2,9.0,1075.7,85156.92,2021-04-01,0,0.1
INV-2024-0126,2021-01-01,1,2021-04-01,Net 90,90,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,26073.07,8.25,2151.03,1.0,2021-04-01,0,0.1
INV-2024-0251,2021-01-01,1,2021-04-01,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,34416.14,8.5,2925.37,1.0,2021-04-24,1,0.1
INV-2023-0086,2021-01-01,1,2021-01-30,Net 29,29,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,5234.21,7.0,366.39,917131.29,2021-02-07,1,0.1
INV-2024-0139,2021-01-01,1,2021-04-01,Net 90,90,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,30712.97,8.5,2610.6,406248.1,2021-04-20,1,0.1
